TAGNAME,TIME,SUNANGLE,VALUE,Latitude,Longitude,Temp 2m,Dewpoint 2m,Pressure,Precipitation,GHI,DHI,BNI,Location,Date,Time,Date.1,Timestamp,Year,hours
ML1 Status,19-06-2023 20:41,-0.57291504,1,49.868,-6.435,14.53292044,12.07093231,100726.3259,0.000602891,0,0,0,BishopRock,19-06-2023 00:00,20:41:10,19-06-2023,00:00:00,2023,20.68611111
ML1 Status,19-06-2023 20:37,-0.612357141,1,49.961,-5.203,14.11242545,12.6625924,100576.0517,0.000685145,0,0,0,Lizard,19-06-2023 00:00,20:37:05,19-06-2023,00:00:00,2023,20.61805556
ML1 Status,19-06-2023 20:35,-0.189173268,1,50.535,-5.034,13.57214391,11.92952593,100346.7088,0.00056191,0,0,0,Trevose,19-06-2023 00:00,20:35:06,19-06-2023,00:00:00,2023,20.585
Main Optic,19-06-2023 20:25,4.875453915,1,58.672,-3.377,10.87910812,7.655259364,101050.6962,0,10.77334111,10.77334111,0,Dunnet_Head,19-06-2023 00:00,20:25:40,19-06-2023,00:00:00,2023,20.42777778
ML1 Status,19-06-2023 20:17,1.732537033,1,51.2,-4.202,14.80838593,12.73247402,100491.8475,0.000483869,1.05214875,1.05214875,0,BullPointPost,19-06-2023 00:00,20:17:15,19-06-2023,00:00:00,2023,20.2875
ML1 Status,19-06-2023 18:23,18.25515758,0,49.868,-6.435,14.66744378,11.55821703,100815.4918,0.000330321,71.64597833,71.64597833,0,BishopRock,19-06-2023 00:00,18:23:56,19-06-2023,00:00:00,2023,18.39888889
ML1 Status,19-06-2023 17:43,24.55372922,1,49.868,-6.435,14.66964206,11.6745724,100798.7807,0.000561737,62.56247833,62.56247833,0,BishopRock,19-06-2023 00:00,17:43:56,19-06-2023,00:00:00,2023,17.73222222
Main Status,19-06-2023 17:25,26.95064238,1,50.235,-5.401,15.20638522,11.80440099,100580.5238,1.1058E-05,86.54465833,86.54465833,0,Godrevy,19-06-2023 00:00,17:25:00,19-06-2023,00:00:00,2023,17.41666667
Main Status,19-06-2023 04:37,2.754462466,0,50.235,-5.401,12.4182303,8.749571661,101177.4262,4.38384E-07,195.2516917,64.41434,448.85629,Godrevy,19-06-2023 00:00,04:37:00,19-06-2023,00:00:00,2023,4.616666667
Main Optic,19-06-2023 04:32,7.786421628,0,58.672,-3.377,9.994636762,7.184930206,101221.5427,1.7605E-06,204.7818709,112.5573924,298.6322182,Dunnet_Head,19-06-2023 00:00,04:32:34,19-06-2023,00:00:00,2023,4.542777778
ML1 Status,19-06-2023 04:26,2.601546697,0,51.2,-4.202,13.20933356,10.92969668,101056.8021,5.51221E-06,21.78655642,21.78655642,0,BullPointPost,19-06-2023 00:00,04:26:39,19-06-2023,00:00:00,2023,4.444166667
ML1 Status,19-06-2023 04:02,-1.254024119,0,49.935,-5.801,13.13260429,9.272029722,101511.4444,1.8788E-08,14.87383078,11.18107033,27.461314,WolfRock,19-06-2023 00:00,04:02:44,19-06-2023,00:00:00,2023,4.045555556
ML1 Status,19-06-2023 04:01,-0.845981948,0,50.535,-5.034,11.54995527,8.715780938,101034.8286,0,11.84768225,11.81253,0.14941325,Trevose,19-06-2023 00:00,04:01:03,19-06-2023,00:00:00,2023,4.0175
ML1 Status,19-06-2023 03:58,-1.872105759,0,49.868,-6.435,13.28953455,8.612930983,101576.8423,0,79.59289167,52.2622265,150.0050613,BishopRock,19-06-2023 00:00,03:58:06,19-06-2023,00:00:00,2023,3.968333333
ML1 Status,19-06-2023 03:50,-2.017781528,0,49.961,-5.203,12.56427252,9.191965274,101327.4326,1.61792E-06,90.19438233,43.97412444,250.1552283,Lizard,19-06-2023 00:00,03:50:52,19-06-2023,00:00:00,2023,3.847777778
Light,19-06-2023 03:35,2.142540269,0,59.086,-4.407,10.330892,6.635612062,101675.0557,0,69.077469,67.929152,4.304286,Sule_Skerry,19-06-2023 00:00,03:35:24,19-06-2023,00:00:00,2023,3.59
Optic Main,19-06-2023 03:26,2.267513094,0,59.39,-2.382,9.697703753,4.886022155,101773.0524,0,17.13102444,17.13102444,0,North_Ronaldsay,19-06-2023 00:00,03:26:20,19-06-2023,00:00:00,2023,3.438888889
Light,19-06-2023 03:17,0.981757411,0,58.85,-3.014,9.759683311,6.618891123,101550.9236,0,21.59024611,21.27872417,3.580253667,Flotta_Grinds_Buoy,19-06-2023 00:00,03:17:14,19-06-2023,00:00:00,2023,3.287222222
Optic Main,19-06-2023 03:07,1.437314593,0,59.854,-1.276,9.471175529,4.289021649,101751.4732,0,25.96980233,22.07258,38.31058656,Sumburgh_Head,19-06-2023 00:00,03:07:16,19-06-2023,00:00:00,2023,3.121111111
Main Optic,19-06-2023 02:54,1.303219944,0,60.741,-0.795,9.708103904,5.022037278,101738.2275,1.73857E-06,62.19012,59.72760917,11.55581372,Balta_Sound,19-06-2023 00:00,02:54:47,19-06-2023,00:00:00,2023,2.913055556
Main optic,19-06-2023 02:29,-0.826369326,0,59.998,-1.159,9.468904518,4.403095378,101715.0232,1.40404E-07,10.77399317,9.334282889,15.85475503,Mousa,19-06-2023 00:00,02:29:01,19-06-2023,00:00:00,2023,2.483611111
Light,19-06-2023 02:28,-2.201587895,0,59.122,-5.816,10.56815182,6.25506791,101687.0704,0,2.683215889,2.683215889,0,North_Rona,19-06-2023 00:00,02:28:49,19-06-2023,00:00:00,2023,2.480277778
Light,18-06-2023 22:28,-2.59993093,1,59.122,-5.816,10.31293995,5.043376738,101890.8125,0,0,0,0,North_Rona,18-06-2023 00:00,22:28:49,18-06-2023,00:00:00,2023,22.48027778
Main optic,18-06-2023 22:19,-2.363036491,1,59.998,-1.159,9.86026867,4.926494647,101884.5428,0,0,0,0,Mousa,18-06-2023 00:00,22:19:30,18-06-2023,00:00:00,2023,22.325
Optic Main,18-06-2023 22:01,-1.731633527,1,59.854,-1.276,9.936252316,5.028048571,101942.4322,0,0,0,0,Sumburgh_Head,18-06-2023 00:00,22:01:34,18-06-2023,00:00:00,2023,22.02611111
Main Optic,18-06-2023 21:57,-1.10318366,1,60.741,-0.795,9.997659262,5.676481,101897.9903,0,0,0,0,Balta_Sound,18-06-2023 00:00,21:57:31,18-06-2023,00:00:00,2023,21.95861111
Optic Main,18-06-2023 21:33,-0.438288863,1,59.39,-2.382,9.962281564,4.524697257,101962.0159,0,0,0,0,North_Ronaldsay,18-06-2023 00:00,21:33:24,18-06-2023,00:00:00,2023,21.55666667
Light,18-06-2023 21:24,-0.064126818,1,58.85,-3.014,10.03200318,5.890044359,101793.5165,0,0.179762917,0.179762917,0,Flotta_Grinds_Buoy,18-06-2023 00:00,21:24:15,18-06-2023,00:00:00,2023,21.40416667
Light,18-06-2023 21:17,0.961779001,1,59.086,-4.407,10.4406865,4.785302506,101988.1413,0,0.869679,0.869679,0,Sule_Skerry,18-06-2023 00:00,21:17:24,18-06-2023,00:00:00,2023,21.29
ML1 Status,18-06-2023 21:02,-2.508830934,1,50.535,-5.034,13.49580367,9.777495472,101176.4004,0,0,0,0,Trevose,18-06-2023 00:00,21:02:00,18-06-2023,00:00:00,2023,21.03333333
ML1 Status,18-06-2023 21:01,-2.302067875,1,49.868,-6.435,13.91108714,9.191400273,101781.9139,0,0,0,0,BishopRock,18-06-2023 00:00,21:01:11,18-06-2023,00:00:00,2023,21.01972222
ML1 Status,18-06-2023 20:53,-2.028599053,1,49.961,-5.203,13.48764373,9.195317851,101499.4044,0,0,0,0,Lizard,18-06-2023 00:00,20:53:28,18-06-2023,00:00:00,2023,20.89111111
ML1 Status,18-06-2023 20:51,-1.647240884,1,49.935,-5.801,13.58202871,9.264280004,101683.3696,0,0,0,0,WolfRock,18-06-2023 00:00,20:51:02,18-06-2023,00:00:00,2023,20.85055556
Main Optic,18-06-2023 20:42,3.211163065,1,58.672,-3.377,10.09463881,6.144237599,101529.1719,9.08749E-08,0.077928472,0.077928472,0,Dunnet_Head,18-06-2023 00:00,20:42:55,18-06-2023,00:00:00,2023,20.71527778
Main Status,18-06-2023 20:22,1.173237388,1,50.235,-5.401,13.68180434,9.169586278,101333.0009,0,2.87033,2.823463333,0.762153333,Godrevy,18-06-2023 00:00,20:22:00,18-06-2023,00:00:00,2023,20.36666667
ML1 Status,18-06-2023 20:06,2.916096972,1,51.2,-4.202,14.32746593,11.40758477,101112.9621,2.91216E-05,1.706176417,1.706176417,0,BullPointPost,18-06-2023 00:00,20:06:57,18-06-2023,00:00:00,2023,20.11583333
Main Optic,18-06-2023 07:10,28.34354164,0,60.741,-0.795,10.21573741,6.152924621,101583.139,1.08884E-05,356.1034761,182.0354333,324.1862726,Balta_Sound,18-06-2023 00:00,07:10:31,18-06-2023,00:00:00,2023,7.175277778
Main Status,18-06-2023 04:56,5.227876308,0,50.235,-5.401,14.2563994,10.19015533,101300.273,0,241.5499733,71.13362,527.8884667,Godrevy,18-06-2023 00:00,04:56:00,18-06-2023,00:00:00,2023,4.933333333
ML1 Status,18-06-2023 04:20,1.880397182,0,51.2,-4.202,13.73785129,9.66564016,101181.3502,0,47.61629839,32.91482867,70.96414222,BullPointPost,18-06-2023 00:00,04:20:26,18-06-2023,00:00:00,2023,4.340555556
ML1 Status,18-06-2023 04:11,-0.469834946,0,49.935,-5.801,14.6621398,11.02623653,101604.5912,0,22.83109217,18.35148967,24.55943883,WolfRock,18-06-2023 00:00,04:11:18,18-06-2023,00:00:00,2023,4.188333333
ML1 Status,18-06-2023 03:59,-1.72099903,0,49.868,-6.435,14.75385482,11.46469798,101757.1488,0,95.78245681,45.25942378,289.9903538,BishopRock,18-06-2023 00:00,03:59:53,18-06-2023,00:00:00,2023,3.998055556
ML1 Status,18-06-2023 03:56,-1.534778297,0,49.961,-5.203,14.34148928,10.03219235,101372.2335,5.86058E-07,51.1193145,50.87313639,1.005810722,Lizard,18-06-2023 00:00,03:56:46,18-06-2023,00:00:00,2023,3.946111111
ML1 Status,18-06-2023 03:50,-1.699323211,0,50.535,-5.034,13.74910587,9.884023294,101144.0258,0,65.57204667,50.36698,66.38490222,Trevose,18-06-2023 00:00,03:50:40,18-06-2023,00:00:00,2023,3.844444444
Main Optic,18-06-2023 03:37,2.358612236,0,58.672,-3.377,9.225849143,6.577377264,101373.5666,5.81292E-06,107.3715515,75.98778156,153.9866408,Dunnet_Head,18-06-2023 00:00,03:37:02,18-06-2023,00:00:00,2023,3.617222222
Optic Main,18-06-2023 03:06,0.763670965,0,59.39,-2.382,10.05809778,6.621939127,101618.5442,5.48334E-05,17.39858139,16.95875006,3.519498583,North_Ronaldsay,18-06-2023 00:00,03:06:47,18-06-2023,00:00:00,2023,3.113055556
Light,18-06-2023 03:05,-0.080357616,0,59.086,-4.407,10.03773481,5.971298202,101683.1386,7.83513E-06,11.269943,11.263027,0.100555,Sule_Skerry,18-06-2023 00:00,03:05:24,18-06-2023,00:00:00,2023,3.09
Optic Main,18-06-2023 02:56,0.672810932,0,59.854,-1.276,9.836190198,6.786166602,101548.0665,5.84101E-05,84.78134683,46.91817169,244.7399394,Sumburgh_Head,18-06-2023 00:00,02:56:31,18-06-2023,00:00:00,2023,2.941944444
Light,18-06-2023 02:29,-1.852353706,0,58.85,-3.014,9.860751692,6.792770826,101504.0551,2.97138E-05,5.413136333,5.127283056,3.899824111,Flotta_Grinds_Buoy,18-06-2023 00:00,02:29:14,18-06-2023,00:00:00,2023,2.487222222
Main optic,18-06-2023 02:08,-1.722295698,0,59.998,-1.159,9.795099228,7.010086515,101417.5135,4.87212E-06,3.471941944,2.827148056,7.24965125,Mousa,18-06-2023 00:00,02:08:55,18-06-2023,00:00:00,2023,2.148611111
Light,18-06-2023 01:28,-6.29856481,0,59.122,-5.816,9.843703788,5.88763378,101631.0111,3.24656E-05,0,0,0,North_Rona,18-06-2023 00:00,01:28:49,18-06-2023,00:00:00,2023,1.480277778
Light,17-06-2023 23:04,-5.655190872,1,59.122,-5.816,9.860511482,6.422568674,101596.2343,6.04157E-05,0,0,0,North_Rona,17-06-2023 00:00,23:04:49,17-06-2023,00:00:00,2023,23.08027778
Main optic,17-06-2023 22:32,-3.023463917,1,59.998,-1.159,10.30976832,8.417805454,101351.4858,1.98306E-05,0,0,0,Mousa,17-06-2023 00:00,22:32:41,17-06-2023,00:00:00,2023,22.54472222
Main Optic,17-06-2023 22:06,-1.485445335,1,60.741,-0.795,10.70407924,9.083416573,101243.6421,7.84409E-05,0,0,0,Balta_Sound,17-06-2023 00:00,22:06:31,17-06-2023,00:00:00,2023,22.10861111
Light,17-06-2023 22:05,-1.841092218,1,59.086,-4.407,10.27693191,6.757308897,101583.6131,1.00561E-07,0,0,0,Sule_Skerry,17-06-2023 00:00,22:05:25,17-06-2023,00:00:00,2023,22.09027778
Optic Main,17-06-2023 22:04,-1.851423306,1,59.854,-1.276,10.58069545,8.902569276,101365.2662,1.98435E-05,0,0,0,Sumburgh_Head,17-06-2023 00:00,22:04:01,17-06-2023,00:00:00,2023,22.06694444
Optic Main,17-06-2023 21:59,-1.739347586,1,59.39,-2.382,10.43024087,8.120019181,101522.7985,5.89922E-07,0,0,0,North_Ronaldsay,17-06-2023 00:00,21:59:05,17-06-2023,00:00:00,2023,21.98472222
Light,17-06-2023 21:47,-1.394990152,1,58.85,-3.014,10.24323474,7.984378942,101412.8615,1.75911E-06,0,0,0,Flotta_Grinds_Buoy,17-06-2023 00:00,21:47:15,17-06-2023,00:00:00,2023,21.7875
Main Optic,17-06-2023 21:09,0.926951866,1,58.672,-3.377,10.81920944,8.595063029,101119.611,1.32477E-05,0.209791667,0.209791667,0,Dunnet_Head,17-06-2023 00:00,21:09:39,17-06-2023,00:00:00,2023,21.16083333
ML1 Status,17-06-2023 21:04,-2.780131171,1,50.535,-5.034,13.97229295,9.326522962,101145.8433,0,0,0,0,Trevose,17-06-2023 00:00,21:04:14,17-06-2023,00:00:00,2023,21.07055556
ML1 Status,17-06-2023 21:03,-2.516503371,1,49.868,-6.435,14.92011481,9.711776832,101738.2261,0,0,0,0,BishopRock,17-06-2023 00:00,21:03:10,17-06-2023,00:00:00,2023,21.05277778
ML1 Status,17-06-2023 20:54,-2.136987539,1,49.961,-5.203,13.88845951,9.951264873,101446.4065,0,0,0,0,Lizard,17-06-2023 00:00,20:54:26,17-06-2023,00:00:00,2023,20.90722222
ML1 Status,17-06-2023 20:53,-1.76581062,1,51.2,-4.202,14.47896834,9.839960869,101157.3745,1.8194E-05,0,0,0,BullPointPost,17-06-2023 00:00,20:53:19,17-06-2023,00:00:00,2023,20.88861111
ML1 Status,17-06-2023 20:52,-1.791275593,1,49.935,-5.801,14.58434213,10.37930002,101648.795,0,0,0,0,WolfRock,17-06-2023 00:00,20:52:28,17-06-2023,00:00:00,2023,20.87444444
Main Status,17-06-2023 20:24,0.907899373,1,50.235,-5.401,14.40571684,9.155806962,101309.1203,0,2.23746,2.23746,0,Godrevy,17-06-2023 00:00,20:24:00,17-06-2023,00:00:00,2023,20.4
Main Status,17-06-2023 05:37,10.98397213,0,50.235,-5.401,13.96105007,10.12894155,100914.9989,7.58708E-05,308.3139167,130.573785,418.7701383,Godrevy,17-06-2023 00:00,05:37:00,17-06-2023,00:00:00,2023,5.616666667
ML1 Status,17-06-2023 04:25,1.007658128,0,49.935,-5.801,13.90778561,10.8964076,101160.2457,0,33.422984,25.602038,36.34218,WolfRock,17-06-2023 00:00,04:25:12,17-06-2023,00:00:00,2023,4.42
ML1 Status,17-06-2023 04:18,1.698626638,0,51.2,-4.202,13.47363238,11.29356278,100635.5133,4.90967E-05,45.28013467,35.15956667,58.64346733,BullPointPost,17-06-2023 00:00,04:18:48,17-06-2023,00:00:00,2023,4.313333333
ML1 Status,17-06-2023 04:14,0.107709455,0,49.961,-5.203,13.79547564,10.61725764,100965.5645,3.69212E-05,29.00151667,20.5537925,45.25462083,Lizard,17-06-2023 00:00,04:14:30,17-06-2023,00:00:00,2023,4.241666667
ML1 Status,17-06-2023 04:10,0.086530553,0,50.535,-5.034,13.51133885,10.15129297,100646.6344,0,16.07098889,16.07098889,0,Trevose,17-06-2023 00:00,04:10:40,17-06-2023,00:00:00,2023,4.177777778
ML1 Status,17-06-2023 04:05,-1.274635175,0,49.868,-6.435,13.91562575,10.73618841,101235.7306,0,11.0317675,10.734465,3.80330625,BishopRock,17-06-2023 00:00,04:05:15,17-06-2023,00:00:00,2023,4.0875
Main Optic,17-06-2023 03:28,1.604358502,0,58.672,-3.377,10.2059818,6.889808611,100420.4174,0,15.382032,15.11965617,3.6582025,Dunnet_Head,17-06-2023 00:00,03:28:06,17-06-2023,00:00:00,2023,3.468333333
Light,17-06-2023 02:59,-0.45423474,0,59.086,-4.407,11.11161386,8.241541791,100795.4044,2.21146E-06,30.22779256,30.0683905,2.096110833,Sule_Skerry,17-06-2023 00:00,02:59:26,17-06-2023,00:00:00,2023,2.990555556
Optic Main,17-06-2023 02:59,0.231399579,0,59.39,-2.382,10.72402522,8.425528527,100834.2319,0,68.565629,47.079608,145.625617,North_Ronaldsay,17-06-2023 00:00,02:59:06,17-06-2023,00:00:00,2023,2.985
Optic Main,17-06-2023 02:44,-0.130654582,0,59.854,-1.276,10.36634878,8.631150281,100816.648,0,74.73597025,38.13309483,232.1833466,Sumburgh_Head,17-06-2023 00:00,02:44:01,17-06-2023,00:00:00,2023,2.733611111
Light,17-06-2023 02:41,-1.288060872,0,58.85,-3.014,10.81316159,7.537689867,100660.069,0,19.47339375,19.01255625,5.8964125,Flotta_Grinds_Buoy,17-06-2023 00:00,02:41:15,17-06-2023,00:00:00,2023,2.6875
Main Optic,17-06-2023 02:35,0.074595818,0,60.741,-0.795,11.08516108,8.681773637,100768.2116,0,62.79556469,41.59468386,125.141072,Balta_Sound,17-06-2023 00:00,02:35:23,17-06-2023,00:00:00,2023,2.589722222
Main optic,17-06-2023 01:57,-2.171237095,0,59.998,-1.159,10.48107559,8.553352215,100754.85,0,22.0611,18.363564,41.28576,Mousa,17-06-2023 00:00,01:57:36,17-06-2023,00:00:00,2023,1.96
Light,17-06-2023 01:52,-5.176874859,0,59.122,-5.816,10.8193706,9.168028459,100631.2231,2.17247E-05,5.675885,5.675885,0,North_Rona,17-06-2023 00:00,01:52:50,17-06-2023,00:00:00,2023,1.880555556
Light,16-06-2023 22:58,-5.38210198,1,59.122,-5.816,11.15490607,9.015274399,100635.2263,1.58546E-05,0,0,0,North_Rona,16-06-2023 00:00,22:58:50,16-06-2023,00:00:00,2023,22.98055556
Main optic,16-06-2023 22:48,-4.668751474,1,59.998,-1.159,10.63558188,8.748309137,100756.9463,0,0,0,0,Mousa,16-06-2023 00:00,22:48:52,16-06-2023,00:00:00,2023,22.81444444
Optic Main,16-06-2023 22:18,-2.471229889,1,59.854,-1.276,10.68479105,8.895436702,100756.2818,0,0,0,0,Sumburgh_Head,16-06-2023 00:00,22:18:48,16-06-2023,00:00:00,2023,22.31333333
Optic Main,16-06-2023 22:05,-2.04318663,1,59.39,-2.382,11.09029258,8.540984099,100760.7717,0,0,0,0,North_Ronaldsay,16-06-2023 00:00,22:05:37,16-06-2023,00:00:00,2023,22.09361111
Light,16-06-2023 22:05,-1.868212978,1,59.086,-4.407,11.62185341,8.583685275,100708.4269,0,0,0,0,Sule_Skerry,16-06-2023 00:00,22:05:26,16-06-2023,00:00:00,2023,22.09055556
Main Optic,16-06-2023 21:54,-1.026081816,1,60.741,-0.795,11.30690794,8.929338448,100727.4736,0,0,0,0,Balta_Sound,16-06-2023 00:00,21:54:34,16-06-2023,00:00:00,2023,21.90944444
Light,16-06-2023 21:53,-1.707219016,1,58.85,-3.014,11.24064616,8.144419224,100604.0605,0,0,0,0,Flotta_Grinds_Buoy,16-06-2023 00:00,21:53:15,16-06-2023,00:00:00,2023,21.8875
Main Optic,16-06-2023 21:35,-0.853897924,1,58.672,-3.377,11.29166049,7.393912162,100360.572,0,0,0,0,Dunnet_Head,16-06-2023 00:00,21:35:52,16-06-2023,00:00:00,2023,21.59777778
ML1 Status,16-06-2023 20:50,-1.474601129,1,49.868,-6.435,14.40065907,10.90490073,101280.7353,3.35681E-06,0,0,0,BishopRock,16-06-2023 00:00,20:50:19,16-06-2023,00:00:00,2023,20.83861111
ML1 Status,16-06-2023 20:42,-1.001785019,1,50.535,-5.034,13.72659644,10.32282156,100707.1918,1.40641E-05,0,0,0,Trevose,16-06-2023 00:00,20:42:50,16-06-2023,00:00:00,2023,20.71388889
ML1 Status,16-06-2023 20:40,-1.012488353,1,49.961,-5.203,14.33060395,11.23274014,100951.9549,7.51618E-05,0,0,0,Lizard,16-06-2023 00:00,20:40:25,16-06-2023,00:00:00,2023,20.67361111
ML1 Status,16-06-2023 20:37,-0.564655527,1,49.935,-5.801,14.26908272,11.33038704,101157.8355,2.56584E-05,0,0,0,WolfRock,16-06-2023 00:00,20:37:51,16-06-2023,00:00:00,2023,20.63083333
ML1 Status,16-06-2023 20:28,0.430092476,1,51.2,-4.202,13.78850561,12.00565792,100657.8817,3.67893E-05,1.379491528,1.379491528,0,BullPointPost,16-06-2023 00:00,20:28:05,16-06-2023,00:00:00,2023,20.46805556
Main Status,16-06-2023 19:23,8.813022966,1,50.235,-5.401,14.35661164,11.42755328,100787.2855,7.38167E-05,14.40180833,14.40180833,0,Godrevy,16-06-2023 00:00,19:23:00,16-06-2023,00:00:00,2023,19.38333333
ML1 Status,16-06-2023 15:38,43.36865154,0,50.535,-5.034,15.79623462,13.42266439,100590.726,1.16907E-05,147.8215669,147.8215669,0,Trevose,16-06-2023 00:00,15:38:14,16-06-2023,00:00:00,2023,15.63722222
ML1 Status,16-06-2023 15:34,44.59011817,0,49.935,-5.801,14.9052139,13.42347737,101051.1468,7.21974E-06,136.9235956,136.9235956,0,WolfRock,16-06-2023 00:00,15:34:28,16-06-2023,00:00:00,2023,15.57444444
ML1 Status,16-06-2023 15:15,46.71774601,1,50.535,-5.034,17.09456501,14.30821517,100619.2672,5.56449E-05,218.4374993,215.441701,4.045096583,Trevose,16-06-2023 00:00,15:15:51,16-06-2023,00:00:00,2023,15.26416667
ML1 Status,16-06-2023 14:54,50.50426286,1,49.935,-5.801,15.02341849,13.74991845,101072.3457,1.20597E-05,186.0436026,186.0436026,0,WolfRock,16-06-2023 00:00,14:54:29,16-06-2023,00:00:00,2023,14.90805556
Main Status,16-06-2023 05:59,14.24559834,0,50.235,-5.401,14.97437632,13.0137372,100987.9828,6.12056E-05,119.9440183,119.9440183,0,Godrevy,16-06-2023 00:00,05:59:00,16-06-2023,00:00:00,2023,5.983333333
ML1 Status,16-06-2023 04:34,2.128052797,0,49.935,-5.801,14.94149593,13.32028684,101292.5498,3.83884E-05,51.19985944,51.19985944,0,WolfRock,16-06-2023 00:00,04:34:38,16-06-2023,00:00:00,2023,4.577222222
Optic Main,16-06-2023 04:33,9.465703036,0,59.854,-1.276,10.99897382,9.689993811,100357.6187,0.000213305,44.04130094,44.04130094,0,Sumburgh_Head,16-06-2023 00:00,04:33:58,16-06-2023,00:00:00,2023,4.566111111
ML1 Status,16-06-2023 04:16,-0.210100301,0,49.868,-6.435,15.24519467,13.69026466,101353.3382,4.02842E-05,14.45121792,14.26723625,2.318624583,BishopRock,16-06-2023 00:00,04:16:45,16-06-2023,00:00:00,2023,4.279166667
Optic Main,16-06-2023 04:13,6.612673684,0,59.39,-2.382,11.17301408,9.766088838,100385.2816,4.13594E-05,37.20018419,37.20018419,0,North_Ronaldsay,16-06-2023 00:00,04:13:23,16-06-2023,00:00:00,2023,4.223055556
Main Optic,16-06-2023 04:04,4.924918145,0,58.672,-3.377,12.2672431,10.46657805,99987.69664,9.6517E-06,62.38717125,49.71529958,59.93546625,Dunnet_Head,16-06-2023 00:00,04:04:45,16-06-2023,00:00:00,2023,4.079166667
ML1 Status,16-06-2023 04:03,0.009094081,0,51.2,-4.202,12.59056012,12.10868771,100919.2488,1.41922E-06,23.45451178,17.98842244,55.38297711,BullPointPost,16-06-2023 00:00,04:03:04,16-06-2023,00:00:00,2023,4.051111111
ML1 Status,16-06-2023 03:57,-1.47260554,0,49.961,-5.203,13.81957482,12.25607548,101160.1502,5.61763E-06,27.39219875,27.39219875,0,Lizard,16-06-2023 00:00,03:57:29,16-06-2023,00:00:00,2023,3.958055556
ML1 Status,16-06-2023 03:50,-1.684318566,0,50.535,-5.034,12.06732354,11.42163229,100848.7858,3.08401E-06,27.48808611,27.472075,0.240426389,Trevose,16-06-2023 00:00,03:50:50,16-06-2023,00:00:00,2023,3.847222222
Main Optic,16-06-2023 03:43,5.172336198,0,60.741,-0.795,11.07884406,9.733941245,100368.8664,6.32203E-05,39.70528411,39.70528411,0,Balta_Sound,16-06-2023 00:00,03:43:17,16-06-2023,00:00:00,2023,3.721388889
Light,16-06-2023 03:29,1.929297494,0,58.85,-3.014,11.52189753,9.992310101,100247.5432,5.90379E-05,32.1289675,28.1605725,25.71412125,Flotta_Grinds_Buoy,16-06-2023 00:00,03:29:15,16-06-2023,00:00:00,2023,3.4875
Light,16-06-2023 03:11,0.305157244,0,59.086,-4.407,11.54096711,10.03930634,100402.6545,0.000102915,15.09502811,15.00994917,1.207666444,Sule_Skerry,16-06-2023 00:00,03:11:26,16-06-2023,00:00:00,2023,3.190555556
Main optic,16-06-2023 02:23,-1.129382024,0,59.998,-1.159,11.03832474,9.547317816,100477.2951,6.25728E-05,7.070739083,7.070739083,0,Mousa,16-06-2023 00:00,02:23:09,16-06-2023,00:00:00,2023,2.385833333
Light,16-06-2023 02:04,-4.215985064,0,59.122,-5.816,11.28251932,9.821922533,100275.0288,0.00011135,0.49642175,0.49642175,0,North_Rona,16-06-2023 00:00,02:04:51,16-06-2023,00:00:00,2023,2.080833333
Light,15-06-2023 22:40,-3.935976336,1,59.122,-5.816,11.32511607,10.02949425,100417.4412,2.2048E-05,0,0,0,North_Rona,15-06-2023 00:00,22:40:51,15-06-2023,00:00:00,2023,22.68083333
Main optic,15-06-2023 21:48,-1.170735725,1,59.998,-1.159,10.87493736,8.756885027,100748.697,0.000148859,0,0,0,Mousa,15-06-2023 00:00,21:48:14,15-06-2023,00:00:00,2023,21.80388889
Light,15-06-2023 21:36,-0.885397956,1,58.85,-3.014,11.2095162,9.450589196,100520.5369,0.000376506,0,0,0,Flotta_Grinds_Buoy,15-06-2023 00:00,21:36:16,15-06-2023,00:00:00,2023,21.60444444
